文件,配方ID,ActionId,缺失字段,严重程度
legacy_apostles.json,apostlelanternopendream,未知,requirements,警告
legacy_byt_recipes.json,workbytjobend,未知,requirements,警告
legacy_byt_recipes.json,workbytjobepilogue,未知,requirements,警告
legacy_byt_recipes.json,bytopenexplore,未知,requirements,警告
legacy_byt_recipes.json,bytopenstudy,未知,requirements,警告
legacy_byt_recipes.json,bytopendream,未知,requirements,警告
legacy_byt_recipes.json,bytopentalk,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_openstudy,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_opendream_heart,未知,requirements,警告
legacy_dancer_recipes.json,L_desire_addhearttrack,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_opendream_moth,未知,requirements,警告
legacy_dancer_recipes.json,L_desire_addmothtrack,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_openexplore_heart,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_openexplore_moth,未知,requirements,警告
legacy_dancer_recipes.json,legacydancer_opentalk,未知,requirements,警告
legacy_dancer_recipes.json,worklegacydancerjob_more,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_more_health,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_more_passion,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_more_funds,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_more_reason,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_satisfactory_norequirement,未知,requirements,警告
legacy_dancer_recipes.json,L_workdancerjobbenefactor_bored,未知,requirements,警告
legacy_detective_recipes.json,detectiveopendream,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_matured_investigate_successresults,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_newrival,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_newrival_recruit,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_start_promote_lever_believer,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_start_promote_lever_disciple,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_start_rebellion,未知,requirements,警告
legacy_detective_recipes.json,workdetectivejob_epilogue,未知,requirements,警告
legacy_detective_recipes.json,legacydetectiveplotitem_tempt_addslot,未知,requirements,警告
legacy_detective_recipes.json,detectiveopenstudy,未知,requirements,警告
legacy_detective_recipes.json,detectiveopenexplore,未知,requirements,警告
legacy_detective_recipes.json,detectiveopentalk,未知,requirements,警告
legacy_physician_recipes.json,legacyphysicianopenstudy,未知,requirements,警告
legacy_physician_recipes.json,legacyphysicianopendream,未知,requirements,警告
legacy_physician_recipes.json,legacyphysicianhook,未知,requirements,警告
legacy_physician_recipes.json,legacyphysicianopentalk,未知,requirements,警告
legacy_template_recipes.json,worktemplatejob_epilogue,未知,requirements,警告
legacy_template_recipes.json,templateopendream,未知,requirements,警告
legacy_template_recipes.json,templateopenstudy,未知,requirements,警告
legacy_template_recipes.json,templateopenexplore,未知,requirements,警告
legacy_template_recipes.json,templateopentalk,未知,requirements,警告
long_recipes.json,long.spawn.forge,未知,requirements,警告
long_recipes.json,long.spawn.grail,未知,requirements,警告
long_recipes.json,long.spawn.lantern,未知,requirements,警告
long_recipes.json,long.cycle,未知,requirements,警告
long_recipes.json,long.preparestrategy,未知,requirements,警告
long_recipes.json,long.revealidentity.success,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assassination.begin,未知,requirements,警告
long_recipes_attacks.json,longassault.assassination.continue,未知,requirements,警告
long_recipes_attacks.json,longassault.assassination.attack.defeated,未知,requirements,警告
long_recipes_attacks.json,longassault.assassination.attack.player,未知,requirements,警告
long_recipes_attacks.json,longassault.assassination.attack.follower,未知,requirements,警告
long_recipes_attacks.json,longassault.assassination.attack.follower.failure,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.abduct.follower.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.abduct.follower.begin.nonromancedfollower,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.abduct.follower.continue,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.forge.greatwork.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.forge.greatwork.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.setambush.expedition.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.destroyhealth.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.destroyhealth.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.injurefollower.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.injurehealth.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.injurehealth.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.rob.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.rob.continue,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.intimidate.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.intimidate.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.assault.failure,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.scandal.begin,未知,requirements,警告
long_recipes_attacks.json,scandal.end,未知,requirements,警告
long_recipes_attacks.json,scandal.notoriety,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.follower.seduce.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.follower.seduce.defendpassion.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.follower.seduce.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.grail.greatwork.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.grail.greatwork.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.resentment.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.resentment.defendpassion.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.resentment.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.detective.assist.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.adversary.assist.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.adversary.assist.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.notoriety.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.notoriety.defendmystique.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.poison.follower.notoriety.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.mystiquetonotoriety.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.mystiquetonotoriety.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.fraud.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.fraud.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.fraud.completed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.createmystique.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.createmystique.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.intrigue.failure,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.drysoul.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.fiftheye.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.poisonway.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.lantern.greatwork.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.lantern.greatwork.succeed,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.lantern.greatwork.failure,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.poisonpassionwithdread.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.poisonreasonwithfascination.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.createfascination.poisoned.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.dreadtofascination.poisoned.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.applypoison.fascination.longlesson,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.createfascination.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.learndreams.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.dreams.learnfears.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.downtime.learn.begin,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.downtime.learn.might,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.downtime.learn.connections,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.downtime.learn.dreamwork,未知,requirements,警告
long_recipes_attacks.json,long.executestrategy.downtime.rest.begin,未知,requirements,警告
long_recipes_attacks.json,long.assault.confrontation.grabhealth,未知,requirements,警告
long_recipes_attacks.json,long.assault.confrontation.murderskill.succeed,未知,requirements,警告
long_recipes_attacks.json,long.assault.confrontation.murderskill.failure,未知,requirements,警告
long_recipes_attacks.json,long.assault.confrontation.strongfollower,未知,requirements,警告
long_recipes_attacks.json,long.assault.confrontation.strongfollower.failure,未知,requirements,警告
long_recipes_attacks.json,long.dreams.confrontation.strongfollower,未知,requirements,警告
long_recipes_attacks.json,long.dreams.confrontation.strongfollower.failure,未知,requirements,警告
long_recipes_attacks.json,long.dreams.confrontation.grabability,未知,requirements,警告
long_recipes_attacks.json,long.dreams.confrontation.cleanup,未知,requirements,警告
scheme.json,scheme_murderhunter_grab,未知,requirements,警告
scheme.json,scheme_murderhunter_nohunterfound,未知,requirements,警告
scheme.json,scheme_expedition_debug,未知,requirements,警告
scheme.json,scheme_expedition_snare_success,未知,requirements,警告
scheme.json,scheme_expedition_snare_failure,未知,requirements,警告
scheme.json,scheme_calm,未知,requirements,警告
scheme.json,scheme_promotion,未知,requirements,警告
scheme.json,independent_scar,未知,requirements,警告
scheme.json,independent_givescar_edge,未知,requirements,警告
scheme.json,independent_givescar_knock,未知,requirements,警告
scheme.json,independent_givescar_winter,未知,requirements,警告
study_1_other.json,studybenefactorwill_suspicion,未知,requirements,警告
study_3_research.json,studyproject_subvert_epiphany,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.attemptsolve,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.knowledge,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.intuition,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.grim,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.obsessive,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.paradox,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.illumination,未知,requirements,警告
study_3_research_facechallenges.json,studyresearch.solved.challenge.practical,未知,requirements,警告
study_3_research_facechallenges.json,studyresearchconclusion,未知,requirements,警告
study_research.json,srbarsacrossthesun,escape,requirements,警告
summoning.json,summon_spirit_forgee_edge.success,未知,requirements,警告
summoning.json,summon_spirit_graile_edge.success,未知,requirements,警告
summoning.json,summon_spirit_forgec_winter.success,未知,requirements,警告
summoning.json,summon_spirit_grailc_moth.success,未知,requirements,警告
summoning.json,summon_spirit_lanternc_edge.success,未知,requirements,警告
summoning.json,summon_spirit_heartc_edge.success,未知,requirements,警告
summoning.json,summon_spirit_winterd_edge.success,未知,requirements,警告
summoning.json,summon_spirit_winterb_heart.success,未知,requirements,警告
